"","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported","PassengerGroup","PassengerNumInGroup","CabinPlatform","CabinNumber","CabinSide","amountSpent"
"1434","1511_01","Europa",FALSE,"TRAPPIST-1e",40,FALSE,1006,425.475178241352,0,284,329,TRUE,"1511","01","B",63,"S",2044.47517824135
"1435","1511_02","Europa",TRUE,"TRAPPIST-1e",13,FALSE,0,0,0,0,0,TRUE,"1511","02","B",63,"S",0
"1436","1511_03","Europa",FALSE,"TRAPPIST-1e",36,FALSE,0,2345,0,1966,27,FALSE,"1511","03","B",63,"S",4338
"1437","1511_04","Europa",FALSE,"55 Cancri e",31,FALSE,65,2121,0,6431,1,FALSE,"1511","04","B",63,"S",8618
"1438","1515_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,765,0,13,0,0,FALSE,"1515","01","F",293,"S",778
"1439","1520_01","Earth",TRUE,"TRAPPIST-1e",40,FALSE,0,0,0,0,0,TRUE,"1520","01","G",235,"S",0
"1440","1521_01","Mars",TRUE,"TRAPPIST-1e",28,FALSE,0,0,0,0,0,TRUE,"1521","01","F",295,"S",0
"1441","1523_01","Europa",TRUE,"55 Cancri e",41,FALSE,0,425.475178241352,0,0,0,TRUE,"1523","01","B",64,"S",425.475178241352
"1442","1523_02","Europa",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,TRUE,"1523","02","B",64,"S",0
"1443","1524_01","Earth",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,TRUE,"1524","01","G",236,"S",0
"1444","1525_01","Mars",FALSE,"TRAPPIST-1e",20,FALSE,539,1269,38,0,0,TRUE,"1525","01","F",299,"P",1846
"1445","1526_01","Earth",FALSE,"55 Cancri e",23,FALSE,4,425.475178241352,2,254,521,FALSE,"1526","01","F",300,"P",1206.47517824135
"1446","1527_01","Europa",TRUE,"55 Cancri e",22,FALSE,0,0,0,0,0,TRUE,"1527","01","D",49,"P",0
"1447","1527_02","Europa",FALSE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"1527","02","D",49,"P",0
"1448","1528_01","Mars",FALSE,"55 Cancri e",18,FALSE,3992,673,1360,2,0,TRUE,"1528","01","D",50,"P",6027
"1449","1529_01","Europa",FALSE,"PSO J318.5-22",25,TRUE,0,7069,0,45,282,TRUE,"1529","01","A",16,"S",7396
"1450","1529_02","Europa",FALSE,"TRAPPIST-1e",30,FALSE,0,0,0,0,0,TRUE,"1529","02","A",16,"S",0
"1451","1531_01","Earth",FALSE,"TRAPPIST-1e",46,FALSE,0,0,533,277,0,FALSE,"1531","01","G",237,"S",810
"1452","1532_01","Europa",FALSE,"TRAPPIST-1e",27,FALSE,0,31,0,1,11378,FALSE,"1532","01","B",65,"S",11410
"1453","1533_01","Earth",FALSE,"TRAPPIST-1e",53,FALSE,1015,0,0,0,1,FALSE,"1533","01","G",244,"P",1016
"1454","1536_01","Mars",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,TRUE,"1536","01","F",297,"S",0
"1456","1540_01","Europa",FALSE,"TRAPPIST-1e",32,FALSE,1,470,0,1440,2114,FALSE,"1540","01","C",55,"P",4025
"1457","1540_02","Europa",FALSE,"TRAPPIST-1e",33,TRUE,0,7139,22,0,553,TRUE,"1540","02","C",55,"P",7714
"1458","1540_03","Europa",FALSE,"TRAPPIST-1e",26,FALSE,0,170,0,3718,0,FALSE,"1540","03","C",55,"P",3888
"1459","1541_01","Earth",FALSE,"TRAPPIST-1e",47,FALSE,12,7,0,720,0,TRUE,"1541","01","F",298,"S",739
"1460","1542_01","Mars",FALSE,"TRAPPIST-1e",13,FALSE,7172,0,157,20,0,FALSE,"1542","01","F",299,"S",7349
"1461","1543_01","Europa",TRUE,"55 Cancri e",34,FALSE,0,0,0,0,0,TRUE,"1543","01","C",56,"P",0
"1462","1544_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,9,0,0,0,800,FALSE,"1544","01","G",245,"P",809
"1464","1547_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,163,0,661,32,0,FALSE,"1547","01","F",301,"S",856
"1466","1548_02","Europa",TRUE,"TRAPPIST-1e",18,FALSE,0,0,0,0,0,TRUE,"1548","02","B",50,"P",0
"1467","1550_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,1,230,0,42,4030,FALSE,"1550","01","C",58,"S",4303
"1469","1551_01","Europa",FALSE,"TRAPPIST-1e",30,FALSE,0,1376,43,0,1460,TRUE,"1551","01","E",96,"P",2879
"1470","1552_01","Earth",TRUE,"TRAPPIST-1e",37,FALSE,0,0,0,0,0,FALSE,"1552","01","G",240,"S",0
"1471","1555_01","Europa",FALSE,"TRAPPIST-1e",45,FALSE,0,1389,0,2987,0,FALSE,"1555","01","A",18,"S",4376
"1472","1558_01","Earth",FALSE,"TRAPPIST-1e",62,FALSE,877,15,0,0,1,FALSE,"1558","01","G",247,"P",893
"1473","1560_01","Earth",FALSE,"TRAPPIST-1e",38,FALSE,0,1,45,0,837,FALSE,"1560","01","G",242,"S",883
"1474","1561_01","Earth",FALSE,"55 Cancri e",24,FALSE,1030,0,0,0,1122,FALSE,"1561","01","F",305,"P",2152
"1475","1562_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,341,0,332,102,0,FALSE,"1562","01","F",306,"P",775
"1476","1564_01","Mars",TRUE,"TRAPPIST-1e",23,FALSE,0,0,0,0,0,FALSE,"1564","01","F",303,"S",0
"1477","1565_01","Earth",FALSE,"PSO J318.5-22",16,FALSE,0,1519,0,0,766,FALSE,"1565","01","F",304,"S",2285
"1478","1567_01","Europa",TRUE,"TRAPPIST-1e",37,FALSE,0,0,0,0,0,TRUE,"1567","01","B",53,"P",0
"1480","1568_02","Earth",TRUE,"PSO J318.5-22",18,FALSE,0,0,177.691390728477,0,0,TRUE,"1568","02","G",248,"P",177.691390728477
"1481","1569_01","Mars",TRUE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"1569","01","F",308,"P",0
"1483","1572_02","Earth",FALSE,"TRAPPIST-1e",25,FALSE,4,0,146,723,0,FALSE,"1572","02","F",309,"P",873
"1484","1573_01","Mars",FALSE,"TRAPPIST-1e",55,FALSE,938,0,82,0,162,FALSE,"1573","01","D",56,"S",1182
"1485","1576_01","Mars",FALSE,"TRAPPIST-1e",28,FALSE,641,0,372,0,16,FALSE,"1576","01","E",97,"P",1029
"1486","1577_01","Earth",FALSE,"Unknown",23,FALSE,0,169,177.691390728477,0,0,TRUE,"1577","01","F",310,"P",346.691390728477
"1487","1578_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,0,24,0,176,783,FALSE,"1578","01","E",98,"P",983
"1488","1579_01","Earth",FALSE,"55 Cancri e",26,FALSE,333,1819,0,1,0,TRUE,"1579","01","F",311,"P",2153
"1489","1580_01","Earth",FALSE,"TRAPPIST-1e",13,FALSE,0,0,8,0,714,FALSE,"1580","01","G",246,"S",722
"1490","1580_02","Earth",FALSE,"TRAPPIST-1e",18,FALSE,428,0,36,0,424,FALSE,"1580","02","G",246,"S",888
"1491","1581_01","Mars",TRUE,"TRAPPIST-1e",38,FALSE,0,0,0,0,0,TRUE,"1581","01","F",312,"P",0
"1493","1584_01","Earth",FALSE,"TRAPPIST-1e",57,FALSE,433,0,0,371,0,FALSE,"1584","01","F",314,"P",804
"1494","1584_02","Earth",TRUE,"TRAPPIST-1e",0,FALSE,219.598890210067,0,0,0,0,FALSE,"1584","02","G",251,"P",219.598890210067
"1495","1585_01","Earth",TRUE,"TRAPPIST-1e",18,FALSE,0,0,0,0,0,TRUE,"1585","01","G",252,"P",0
"1496","1588_01","Europa",TRUE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"1588","01","E",99,"P",0
"1497","1588_02","Europa",FALSE,"55 Cancri e",35,FALSE,0,17394,0,724,0,TRUE,"1588","02","E",99,"P",18118
"1498","1590_01","Europa",FALSE,"TRAPPIST-1e",37,FALSE,0,1336,2,12,7,TRUE,"1590","01","D",57,"S",1357
"1499","1590_02","Europa",FALSE,"55 Cancri e",33,FALSE,0,26,1,33,2439,FALSE,"1590","02","D",57,"S",2499
"1500","1592_01","Europa",FALSE,"TRAPPIST-1e",35,FALSE,305,3621,0,320,341,TRUE,"1592","01","C",60,"S",4587
"1501","1592_02","Europa",FALSE,"55 Cancri e",47,FALSE,16,2127,1487,0,196,TRUE,"1592","02","C",60,"S",3826
"1502","1593_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,5,51,0,732,0,FALSE,"1593","01","E",114,"S",788
"1504","1595_01","Europa",FALSE,"55 Cancri e",27,FALSE,0,4342,0,296.987837123215,36,TRUE,"1595","01","C",57,"P",4674.98783712322
"1505","1596_01","Europa",TRUE,"TRAPPIST-1e",23,FALSE,0,0,0,0,0,TRUE,"1596","01","B",54,"P",0
"1506","1597_01","Earth",TRUE,"TRAPPIST-1e",31,FALSE,0,0,0,0,285.502841284525,TRUE,"1597","01","G",254,"P",285.502841284525
"1507","1599_01","Europa",TRUE,"TRAPPIST-1e",19,FALSE,0,0,177.691390728477,0,0,TRUE,"1599","01","C",58,"P",177.691390728477
"1508","1599_02","Europa",TRUE,"55 Cancri e",53,FALSE,0,0,0,0,0,TRUE,"1599","02","C",58,"P",0
"1509","1601_01","Earth",FALSE,"TRAPPIST-1e",37,FALSE,22,5,0,747,0,FALSE,"1601","01","G",255,"P",774
"1510","1602_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,0,0,2681,55,FALSE,"1602","01","F",307,"S",2736
"1511","1603_01","Earth",FALSE,"TRAPPIST-1e",42,FALSE,0,594,0,0,119,FALSE,"1603","01","F",317,"P",713
"1512","1603_02","Earth",TRUE,"TRAPPIST-1e",7,FALSE,0,0,0,0,0,TRUE,"1603","02","G",256,"P",0
"1513","1603_03","Earth",FALSE,"55 Cancri e",7,FALSE,0,0,0,0,0,TRUE,"1603","03","G",256,"P",0
"1514","1604_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,2,3,0,616,161,FALSE,"1604","01","G",257,"P",782
"1515","1606_01","Europa",FALSE,"TRAPPIST-1e",20,FALSE,13,817,0,1435,22,TRUE,"1606","01","E",116,"S",2287
"1516","1608_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,1158,193,798,2,0,FALSE,"1608","01","F",319,"P",2151
"1517","1611_01","Earth",FALSE,"TRAPPIST-1e",42,FALSE,0,865,0,0,44,TRUE,"1611","01","G",248,"S",909
"1518","1612_01","Europa",FALSE,"TRAPPIST-1e",49,FALSE,0,3750,0,2,341,TRUE,"1612","01","E",101,"P",4093
"1519","1612_02","Europa",TRUE,"TRAPPIST-1e",47,FALSE,0,0,0,0,0,TRUE,"1612","02","E",101,"P",0
"1521","1614_01","Mars",FALSE,"TRAPPIST-1e",26,TRUE,432,0,965,35,0,FALSE,"1614","01","F",321,"P",1432
"1522","1615_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,0,6,685,0,FALSE,"1615","01","F",322,"P",691
"1523","1615_02","Earth",TRUE,"TRAPPIST-1e",38,FALSE,0,0,177.691390728477,0,0,TRUE,"1615","02","G",259,"P",177.691390728477
"1524","1615_03","Earth",FALSE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,TRUE,"1615","03","G",259,"P",0
"1525","1617_01","Mars",FALSE,"PSO J318.5-22",37,FALSE,295,1575,19,515,0,FALSE,"1617","01","D",53,"P",2404
"1526","1619_01","Earth",TRUE,"TRAPPIST-1e",39,FALSE,0,0,0,0,0,TRUE,"1619","01","G",249,"S",0
"1527","1621_01","Earth",FALSE,"55 Cancri e",25,FALSE,553,0,1,239,8,TRUE,"1621","01","F",308,"S",801
"1528","1621_02","Earth",FALSE,"PSO J318.5-22",25,FALSE,172,129,41,0,341,FALSE,"1621","02","F",308,"S",683
"1529","1622_01","Mars",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,TRUE,"1622","01","F",323,"P",0
"1530","1624_01","Earth",TRUE,"PSO J318.5-22",0,FALSE,0,0,0,296.987837123215,0,TRUE,"1624","01","G",250,"S",296.987837123215
"1531","1624_02","Earth",FALSE,"55 Cancri e",46,FALSE,612,0,62,0,0,TRUE,"1624","02","G",250,"S",674
"1533","1625_01","Europa",TRUE,"55 Cancri e",19,FALSE,0,0,0,0,0,TRUE,"1625","01","C",59,"P",0
"1534","1625_02","Europa",FALSE,"TRAPPIST-1e",29,FALSE,0,930,0,2113,98,FALSE,"1625","02","C",59,"P",3141
"1535","1626_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,219.598890210067,9,0,0,1,FALSE,"1626","01","F",324,"P",229.598890210067
"1536","1628_01","Europa",TRUE,"TRAPPIST-1e",47,FALSE,0,0,0,0,0,TRUE,"1628","01","B",71,"S",0
"1537","1630_01","Earth",TRUE,"PSO J318.5-22",1,FALSE,0,0,0,0,0,TRUE,"1630","01","G",252,"S",0
"1538","1630_02","Earth",TRUE,"TRAPPIST-1e",4,FALSE,0,0,0,0,0,FALSE,"1630","02","G",252,"S",0
"1539","1630_03","Earth",FALSE,"TRAPPIST-1e",37,FALSE,0,27,11,732,5,FALSE,"1630","03","F",309,"S",775
"1540","1631_01","Earth",FALSE,"TRAPPIST-1e",61,FALSE,1215,32,0,0,362,FALSE,"1631","01","E",118,"S",1609
"1541","1632_01","Europa",TRUE,"TRAPPIST-1e",32,FALSE,0,425.475178241352,0,0,0,TRUE,"1632","01","C",62,"S",425.475178241352
"1542","1633_01","Earth",TRUE,"TRAPPIST-1e",4,FALSE,0,0,0,0,285.502841284525,TRUE,"1633","01","G",261,"P",285.502841284525
"1543","1633_02","Earth",TRUE,"TRAPPIST-1e",16,FALSE,0,0,0,0,0,TRUE,"1633","02","G",261,"P",0
"1544","1634_01","Earth",TRUE,"55 Cancri e",25,FALSE,0,0,0,0,0,FALSE,"1634","01","G",253,"S",0
"1545","1635_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,1300,0,177.691390728477,0,1134,FALSE,"1635","01","F",325,"P",2611.69139072848
"1546","1636_01","Earth",FALSE,"TRAPPIST-1e",41,FALSE,139,666,6,71,25,FALSE,"1636","01","G",254,"S",907
"1547","1637_01","Earth",TRUE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,TRUE,"1637","01","G",255,"S",0
"1548","1638_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,414,0,66,307,0,FALSE,"1638","01","E",119,"S",787
"1549","1640_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,305,0,1,618,2,TRUE,"1640","01","G",262,"P",926
"1550","1644_01","Earth",FALSE,"55 Cancri e",14,FALSE,0,2,0,0,794,FALSE,"1644","01","F",327,"P",796
"1552","1646_01","Earth",FALSE,"TRAPPIST-1e",34,FALSE,0,0,885,0,0,TRUE,"1646","01","G",264,"P",885
"1553","1647_01","Earth",FALSE,"TRAPPIST-1e",33,FALSE,954,0,10,3,2,FALSE,"1647","01","F",328,"P",969
"1554","1649_01","Earth",TRUE,"55 Cancri e",14,FALSE,0,0,0,0,0,FALSE,"1649","01","G",265,"P",0
"1555","1650_01","Earth",TRUE,"55 Cancri e",28,FALSE,0,0,0,0,0,TRUE,"1650","01","G",258,"S",0
"1556","1651_01","Earth",TRUE,"PSO J318.5-22",43,FALSE,0,0,0,296.987837123215,0,FALSE,"1651","01","G",266,"P",296.987837123215
"1557","1651_02","Earth",FALSE,"55 Cancri e",3,FALSE,0,0,0,0,0,TRUE,"1651","02","G",266,"P",0
"1558","1651_03","Earth",TRUE,"PSO J318.5-22",0,FALSE,0,0,0,0,0,TRUE,"1651","03","G",266,"P",0
"1559","1653_01","Europa",FALSE,"Unknown",47,FALSE,4,1303,830,774,2,FALSE,"1653","01","A",19,"S",2913
"1561","1655_02","Earth",FALSE,"TRAPPIST-1e",40,FALSE,0,807,0,0,0,TRUE,"1655","02","F",310,"S",807
"1562","1656_01","Earth",FALSE,"TRAPPIST-1e",17,FALSE,1,160,37,0,285.502841284525,FALSE,"1656","01","F",311,"S",483.502841284525
"1563","1657_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,0,218,109,5321,FALSE,"1657","01","G",267,"P",5648
"1565","1659_01","Earth",FALSE,"TRAPPIST-1e",41,FALSE,0,82,3,0,718,FALSE,"1659","01","F",313,"S",803
"1567","1661_01","Europa",FALSE,"TRAPPIST-1e",56,FALSE,0,0,0,0,0,FALSE,"1661","01","A",20,"S",0
"1568","1661_02","Europa",FALSE,"TRAPPIST-1e",57,FALSE,0,62,0,2136,178,FALSE,"1661","02","A",20,"S",2376
"1569","1661_03","Europa",TRUE,"TRAPPIST-1e",48,FALSE,0,0,0,0,0,TRUE,"1661","03","A",20,"S",0
"1570","1661_04","Europa",FALSE,"TRAPPIST-1e",37,FALSE,0,2390,0,1306,285.502841284525,FALSE,"1661","04","A",20,"S",3981.50284128452
"1571","1662_01","Earth",FALSE,"PSO J318.5-22",20,FALSE,127,0,0,542,0,FALSE,"1662","01","F",314,"S",669
"1572","1663_01","Earth",TRUE,"PSO J318.5-22",36,FALSE,0,0,0,0,0,TRUE,"1663","01","G",268,"P",0
"1573","1666_01","Europa",FALSE,"TRAPPIST-1e",38,FALSE,158,787,2820,296.987837123215,86,TRUE,"1666","01","D",59,"S",4147.98783712322
"1574","1668_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,2,0,6,101,536,FALSE,"1668","01","F",316,"S",645
"1575","1669_01","Mars",FALSE,"TRAPPIST-1e",31,FALSE,2436,0,147,16,0,FALSE,"1669","01","F",317,"S",2599
"1576","1669_02","Mars",TRUE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,TRUE,"1669","02","F",317,"S",0
"1577","1669_03","Mars",FALSE,"55 Cancri e",21,FALSE,1481,0,881,0,0,FALSE,"1669","03","F",317,"S",2362
"1578","1670_01","Earth",FALSE,"TRAPPIST-1e",49,FALSE,0,67,213,2,1442,FALSE,"1670","01","G",269,"P",1724
"1579","1670_02","Earth",TRUE,"TRAPPIST-1e",44,FALSE,0,0,0,0,0,FALSE,"1670","02","G",269,"P",0
"1581","1672_01","Earth",FALSE,"TRAPPIST-1e",29,FALSE,7,0,0,797,0,FALSE,"1672","01","F",318,"S",804
"1582","1673_01","Earth",FALSE,"55 Cancri e",16,FALSE,876,0,5,1,16,FALSE,"1673","01","F",330,"P",898
"1583","1674_01","Earth",TRUE,"PSO J318.5-22",20,FALSE,0,0,0,0,0,FALSE,"1674","01","G",260,"S",0
"1584","1676_01","Earth",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,FALSE,"1676","01","G",270,"P",0
"1585","1677_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,5,87,0,0,285.502841284525,FALSE,"1677","01","E",103,"P",377.502841284525
"1586","1681_01","Earth",FALSE,"TRAPPIST-1e",34,FALSE,1,89,0,793,0,FALSE,"1681","01","G",261,"S",883
"1587","1682_01","Mars",TRUE,"TRAPPIST-1e",38,FALSE,0,0,0,0,0,TRUE,"1682","01","F",331,"P",0
"1589","1685_02","Earth",FALSE,"55 Cancri e",7,FALSE,0,0,0,0,0,FALSE,"1685","02","G",272,"P",0
"1590","1685_03","Earth",TRUE,"TRAPPIST-1e",3,FALSE,0,0,0,0,0,TRUE,"1685","03","G",272,"P",0
"1591","1687_01","Mars",FALSE,"TRAPPIST-1e",26,TRUE,714,450,208,0,44,FALSE,"1687","01","F",334,"P",1416
"1592","1688_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,233,554,0,0,0,FALSE,"1688","01","E",124,"S",787
"1594","1688_03","Earth",TRUE,"TRAPPIST-1e",19,FALSE,219.598890210067,0,0,0,0,TRUE,"1688","03","G",262,"S",219.598890210067
"1595","1690_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,0,26,88,5,754,FALSE,"1690","01","F",335,"P",873
"1596","1691_01","Mars",FALSE,"TRAPPIST-1e",27,FALSE,3482,1234,1155,0,0,FALSE,"1691","01","F",321,"S",5871
"1597","1694_01","Earth",TRUE,"PSO J318.5-22",31,FALSE,0,425.475178241352,0,0,0,TRUE,"1694","01","G",263,"S",425.475178241352
"1598","1695_01","Earth",FALSE,"TRAPPIST-1e",26,FALSE,324,0,201,2,256,FALSE,"1695","01","G",264,"S",783
"1599","1696_01","Europa",FALSE,"TRAPPIST-1e",43,FALSE,0,760,17,15331,427,FALSE,"1696","01","B",55,"P",16535
"1601","1698_01","Unknown",TRUE,"PSO J318.5-22",14,FALSE,0,0,0,0,0,TRUE,"1698","01","E",125,"S",0
"1602","1699_01","Earth",FALSE,"55 Cancri e",47,FALSE,0,574,0,0,68,TRUE,"1699","01","F",336,"P",642
"1603","1700_01","Europa",TRUE,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,TRUE,"1700","01","B",74,"S",0
"1604","1700_02","Europa",FALSE,"TRAPPIST-1e",64,FALSE,0,4,0,6200,622,FALSE,"1700","02","B",74,"S",6826
"1605","1704_01","Mars",FALSE,"TRAPPIST-1e",13,FALSE,1112,0,687,0,3,FALSE,"1704","01","D",60,"S",1802
"1606","1704_02","Mars",FALSE,"55 Cancri e",18,FALSE,86,1164,516,0,0,TRUE,"1704","02","D",60,"S",1766
"1607","1705_01","Mars",FALSE,"TRAPPIST-1e",29,TRUE,0,0,0,0,0,FALSE,"1705","01","E",126,"S",0
"1608","1708_01","Earth",FALSE,"PSO J318.5-22",70,FALSE,0,3,1,2,1290,FALSE,"1708","01","F",338,"P",1296
"1609","1709_01","Mars",FALSE,"TRAPPIST-1e",23,FALSE,31,0,1247,0,47,FALSE,"1709","01","F",326,"S",1325
"1610","1709_02","Mars",FALSE,"TRAPPIST-1e",23,FALSE,2210,0,89,0,0,TRUE,"1709","02","D",61,"S",2299
"1612","1709_04","Mars",FALSE,"TRAPPIST-1e",17,FALSE,1744,0,136,8,8,FALSE,"1709","04","E",127,"S",1896
"1613","1709_05","Mars",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,TRUE,"1709","05","F",326,"S",0
"1614","1709_06","Mars",FALSE,"TRAPPIST-1e",15,FALSE,1554,0,646,20,1241,FALSE,"1709","06","D",61,"S",3461
"1615","1709_07","Mars",FALSE,"TRAPPIST-1e",19,FALSE,285,54,1246,102,0,FALSE,"1709","07","F",326,"S",1687
"1616","1710_01","Earth",TRUE,"PSO J318.5-22",20,FALSE,0,0,0,0,0,TRUE,"1710","01","G",276,"P",0
"1619","1712_02","Mars",FALSE,"TRAPPIST-1e",27,FALSE,103,1,49,2421,24,FALSE,"1712","02","F",339,"P",2598
"1620","1713_01","Earth",FALSE,"TRAPPIST-1e",43,FALSE,84,726,2,0,0,FALSE,"1713","01","G",277,"P",812
"1621","1714_01","Earth",FALSE,"TRAPPIST-1e",5,FALSE,0,0,0,0,0,FALSE,"1714","01","G",265,"S",0
"1622","1715_01","Earth",TRUE,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,FALSE,"1715","01","G",266,"S",0
"1623","1717_01","Earth",FALSE,"TRAPPIST-1e",40,FALSE,813,0,473,236,0,TRUE,"1717","01","E",105,"P",1522
"1624","1717_02","Earth",FALSE,"TRAPPIST-1e",38,FALSE,4,0,0,0,1679,FALSE,"1717","02","E",105,"P",1683
"1626","1719_01","Earth",TRUE,"TRAPPIST-1e",13,FALSE,0,0,177.691390728477,0,0,FALSE,"1719","01","G",278,"P",177.691390728477
"1627","1721_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,320,36,5,0,640,FALSE,"1721","01","F",341,"P",1001
"1629","1724_01","Europa",FALSE,"55 Cancri e",59,FALSE,8,1563,0,73,31,TRUE,"1724","01","A",21,"S",1675
"1630","1725_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,201,0,0,603,FALSE,"1725","01","F",328,"S",804
"1632","1727_02","Mars",FALSE,"55 Cancri e",52,FALSE,1279,0,1061,359,0,FALSE,"1727","02","D",54,"P",2699
"1633","1728_01","Earth",FALSE,"TRAPPIST-1e",38,FALSE,553,0,0,87,243,FALSE,"1728","01","G",280,"P",883
"1634","1729_01","Earth",FALSE,"TRAPPIST-1e",26,FALSE,21,0,499,568,0,TRUE,"1729","01","F",343,"P",1088
"1635","1730_01","Earth",FALSE,"55 Cancri e",17,FALSE,68,0,0,0,795,TRUE,"1730","01","E",106,"P",863
"1636","1731_01","Earth",TRUE,"PSO J318.5-22",17,FALSE,0,0,0,0,0,TRUE,"1731","01","G",281,"P",0
"1637","1731_02","Earth",FALSE,"55 Cancri e",20,FALSE,1,808,0,0,0,TRUE,"1731","02","G",281,"P",809
"1638","1733_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,1336,108,0,0,0,FALSE,"1733","01","F",344,"P",1444
"1639","1734_01","Earth",TRUE,"TRAPPIST-1e",30,FALSE,0,0,0,0,0,TRUE,"1734","01","G",283,"P",0
"1640","1736_01","Earth",TRUE,"PSO J318.5-22",22,FALSE,0,0,0,0,0,FALSE,"1736","01","G",284,"P",0
"1641","1738_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,0,19,467,285.502841284525,FALSE,"1738","01","E",129,"S",771.502841284525
"1642","1738_02","Earth",TRUE,"55 Cancri e",22,FALSE,0,0,0,0,0,TRUE,"1738","02","G",268,"S",0
"1643","1739_01","Earth",TRUE,"PSO J318.5-22",20,FALSE,0,0,0,0,0,TRUE,"1739","01","G",269,"S",0
"1644","1740_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,762,13,10,0,0,FALSE,"1740","01","G",270,"S",785
"1645","1742_01","Mars",FALSE,"PSO J318.5-22",34,TRUE,49,478,387,0,0,FALSE,"1742","01","D",55,"P",914
"1646","1745_01","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,1310,0,221,6064,FALSE,"1745","01","E",130,"S",7595
"1647","1746_01","Mars",TRUE,"TRAPPIST-1e",50,FALSE,0,0,0,0,0,TRUE,"1746","01","F",331,"S",0
"1648","1747_01","Earth",FALSE,"55 Cancri e",19,FALSE,0,0,496,13,0,TRUE,"1747","01","G",271,"S",509
"1649","1748_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,0,0,2,807,FALSE,"1748","01","G",287,"P",809
"1650","1748_02","Earth",FALSE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,FALSE,"1748","02","G",287,"P",0
"1651","1748_03","Earth",FALSE,"TRAPPIST-1e",4,FALSE,0,0,0,0,0,TRUE,"1748","03","G",287,"P",0
"1652","1749_01","Earth",TRUE,"PSO J318.5-22",59,FALSE,0,0,0,0,0,FALSE,"1749","01","G",288,"P",0
"1653","1752_01","Earth",FALSE,"55 Cancri e",15,FALSE,1006,1,0,0,308,TRUE,"1752","01","F",333,"S",1315
"1654","1753_01","Earth",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,TRUE,"1753","01","G",272,"S",0
"1655","1755_01","Earth",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,FALSE,"1755","01","G",273,"S",0
"1656","1757_01","Earth",FALSE,"TRAPPIST-1e",67,FALSE,26,809,0,39,26,FALSE,"1757","01","F",334,"S",900
"1657","1758_01","Earth",FALSE,"TRAPPIST-1e",55,FALSE,587,0,0,318,3,FALSE,"1758","01","G",274,"S",908
"1658","1760_01","Earth",FALSE,"TRAPPIST-1e",50,FALSE,742,21,10,26,4,FALSE,"1760","01","F",336,"S",803
"1659","1761_01","Earth",FALSE,"55 Cancri e",23,FALSE,145,490,17,49,1,FALSE,"1761","01","F",347,"P",702
"1660","1762_01","Earth",FALSE,"PSO J318.5-22",21,FALSE,2400,7,0,20,0,TRUE,"1762","01","E",132,"S",2427
